id,name
47132,Телеграфист
47133,Телефонист
47134,Темперировщик жировой основы
47135,Термист
47136,Термист купроксных и селеновых выпрямителей
47137,Термист на установках ТВЧ
47138,Термист нафталиновых печей
47139,Термист по обработке слюды
47140,Термист проката и труб
47141,Термист холодом
47142,Термообработчик древесно-волокнистых плит
47143,Термообработчик проводов и кабелей
47144,Термоотделочник меховых шкурок
47145,Термоотделочник пряжи
47146,Термоотделочник текстильно-галантерейных изделий
47147,Термоотделочник швейных изделий
47148,Термоотделочник щетины и волоса
47149,Термопечатник
47150,Термопластикаторщик
47151,Терморезчик
47152,Термостатчик
47153,Термостатчик
47154,Термоусадчик
47155,Тесемщик
47156,Тестовод
47157,Тесчик спецсортиментов
47158,Тиснильщик рисунка
47159,Ткач
47160,Токарь
47161,Токарь-затыловщик
47162,Токарь-карусельщик
47163,Токарь по камню
47164,Токарь-полуавтоматчик
47165,Токарь по обработке абразивных изделий
47166,Токарь по обработке асбестоцементных труб и муфт
47167,Токарь-расточник
47168,Токарь-револьверщик
47169,Тоннельный рабочий
47170,Тоннельщик
47171,Тоннельщик
47172,Тоннельщик-моторист скипового подъемника
47173,Торфорабочий
47174,Точильщик кардной гарнитуры
47175,Точильщик стригальных ножей
47176,Точильщик шляпок
47177,Травильщик
47178,Травильщик валов
47179,Травильщик клише
47180,Травильщик купроксных выпрямительных элементов
47181,Травильщик прецизионного травления
47182,Травильщик радиокерамики
47183,Травильщик синтетических материалов на тканевой основе
47184,Травильщик стекла плавиковой кислотой
47185,Травильщик фарфоровых и фаянсовых изделий
47186,Травильщик фольги
47187,Травильщик фольги
47188,Травильщик форм глубокой печати
47189,Тракторист
47190,"Тракторист по подготовке лесосек,трелевке и вывозке леса"
47191,Тракторист-машинист сельскохозяйственного производства
47192,Трамбовщик изоляционного материала
47193,Трамбовщик огнеприпасов из карборунда
47194,Транспортерщик
47195,Транспортерщик горячего клинкера
47196,Транспортировщик
47197,Транспортировщик в литейном производстве
47198,Транспортировщик шихты
47199,Трафаретчик
47200,Трафаретчик
47201,Трелевщик
47202,Тренер лошадей
47203,Тренировщик радиодеталей
47204,Трубник на солекомбайне
47205,Трубогибщик судовой
47206,Трубоклад промышленных железобетонных труб
47207,Трубоклад промышленных кирпичных труб
47208,Труболитейщик-формовщик
47209,Трубопроводчик линейный
47210,Трубопроводчик судовой
47211,Трубопрокатчик
47212,Тузлуковщик шкур
47213,Туннелепрокладчик в бунтах хлопка-сырца
47214,Тянульщик кож
47215,Тянульщик по выработке стеклянных труб и дрота
47216,Уборщик в литейных цехах
47217,Уборщик горячего металла
47218,Уборщик мусоропроводов
47219,Уборщик отходов металлургического производства
47220,Уборщик производственных и служебных помещений
47221,Уборщик территорий
47222,Уборщик шлака и оборотных материалов
47223,"Увлажнитель кожаных, меховых деталей и изделий"
47224,Увлажнительщик бумаги и картона
47225,Увлажняльщик кожевенных картонов
47226,Увлажняльщик махорочного сырья
47227,Увлажняльщик сырья
47228,Увлажняльщик табачного сырья
47229,Укладчик-выбиральщик мокрого товара и пряжи вручную
47230,Укладчик деталей и изделий
47231,Укладчик диапозитивных фильмов
47232,Укладчик-заливщик продуктов консервирования
47233,Укладчик изделий
47234,"Укладчик пиломатериалов, деталей и изделий из древесины"
47235,Укладчик продукции медицинского назначения
47236,Укладчик проката
47237,Укладчик синели
47238,Укладчик стеклонити в изделия
47239,Укладчик сырья
47240,Укладчик-упаковщик
47241,Укладчик хлебобулочных изделий
47242,Униформист
47243,Упаковщик кип
47244,Упаковщик цемента
47245,Упаковщик-цементировщик
47246,Упаковщик электродов
47247,Уплотнитель припоя
47248,Упрочнитель деталей
47249,Усреднильщик сырья
47250,Установщик алмазов
47251,Установщик бурильных замков
47252,Установщик декораций
47253,Установщик изделий в эмалировании
47254,Установщик катализаторных сеток
47255,Установщик ладовых пластин
47256,Установщик прядильных блоков и гарнитуры
47257,Установщик стеклоплавильных сосудов
47258,Установщик фильерных пластин
47259,Установщик художественных произведений
47260,Установщик цвета и света
47261,Фанеровщик художественных изделий из дерева
47262,Фаршировщик овощей
47263,Фасовщик пучков щетины и волоса
47264,Фацетчик
47265,Фельдъегерь
47266,Фенольщик
47267,Ферментаторщик
47268,Ферментировщик чая
47269,Фибровщик
47270,Фидерщик
47271,Фиксаторщик
47272,Филигранщик бумаги
47273,Фильерщик
47274,Фильмопроверщик
47275,Фильмотекарь
47276,Фильтровальщик
47277,Фильтрпрессовщик
47278,Фильтрпрессовщик
47279,Флипперовщик бортовых колец
47280,Флотатор
47281,Флотаторщик
47282,Флотаторщик
47283,Флюсовар
47284,Флюсовщик
47285,Фонотекарь
47286,Форматор скульптурного производства
47287,Формировщик плотов
47288,Формировщик трикотажных изделий
47289,Формовщик абразивных изделий на керамической связке
47290,"Формовщик абразивных изделий на бакелитовой, вулканитовой и эпоксидной связках"
47291,Формовщик анодов
47292,Формовщик асбестоцементных изделий
47293,Формовщик асфальтовых плиток
47294,Формовщик брикетов
47295,Формовщик буртов фаолитовых труб
47296,Формовщик на производстве стеновых и вяжущих материалов
47297,Формовщик головных уборов
47298,Формовщик головных уборов
47299,Формовщик деталей из стекла
47300,Формовщик деталей и игрушек
47301,Формовщик деталей и изделий
47302,Формовщик железобетонных изделий и конструкций
47303,Формовщик изделий из вспенивающихся материалов
47304,Формовщик изделий строительной керамики
47305,Формовщик искусственных зубов
47306,Формовщик камнелитейного производства
47307,Формовщик капселей
47308,Формовщик колбасных изделий
47309,Формовщик машинной формовки
47310,"Формовщик медицинских препаратов, полуфабрикатов и изделий"
47311,Формовщик огнеупорных изделий
47312,Формовщик пакетов
47313,Формовщик пенальной косметики
47314,Формовщик по выплавляемым моделям
47315,Формовщик покрышек
47316,Формовщик радиокерамики
47317,Формовщик разделительных и декоративных слоев
47318,Формовщик ртутных выпрямителей
47319,Формовщик ручной формовки
47320,Формовщик селеновых элементов
47321,Формовшик стеклопластиковых изделий
47322,Формовщик сыра
47323,Формовщик текстильных изделий
47324,Формовщик теплоизоляционных изделий
47325,Формовщик теста
47326,Формовщик фарфоровых и фаянсовых изделий
47327,Формовщик фильтр-пластин
47328,Формовщик фольги
47329,Формовщик форм для наглядных пособий
47330,Формовщик художественного литья
47331,Формовщик электродной массы
47332,Формовщик электрокерамических изделий
47333,Формодержатель
47334,Форсунщик
47335,Фосфатировщик
47336,Фотограф
47337,Фотограф
47338,Фотограф прецизионной фотолитографии
47339,Фотограф фотомеханического гравирования
47340,Фотокерамик
47341,Фотолаборант
47342,Фотооператор
47343,Фотопечатник на стекле
47344,Фотопечатник по эмали
47345,Фотоплазокопировщик
47346,Фототекарь
47347,Фотоцинкограф
47348,Фрезеровщик
47349,Фрезеровщик асбестоцементных плит
47350,Фрезеровщик камня
47351,Фрезеровщик обуви
47352,Фрезеровщик оптических деталей
47353,Фрезеровщик слитков
47354,Фризерщик
47355,Фризерщик
47356,Фриттовщик
47357,Фриттовщик
47358,Фурнитурщик
47359,Футеровщик-каменщик
47360,Футеровщик (кислотоупорщик)
47361,Футеровщик-шамотчик на ремонте ванн
47362,Футлярщик
47363,Халвомес
47364,Хальмовщик
47365,Хлораторщик
47366,Хлораторщик по приготовлению двухлористого олова
47367,Хлораторщик электродной продукции
47368,Хлоропроводчик
47369,Хлорщик
47370,Хмелевод
47371,Холодильщик пищевой продукции
47372,Холодильщик резиновых смесей
47373,Хромолитограф
47374,Художник декоративной росписи по металлу
47375,Художник миниатюрной живописи
47376,Художник росписи по дереву
47377,Художник росписи по ткани
47378,Художник росписи по эмали
47379,Художник по костюму
47380,Цветовод
47381,Цветочница
47382,Цементатор
47383,Цементаторщик
47384,Цементаторщик гидромедьустановки
47385,Центрировщик оптических деталей
47386,Центрифуговщик
47387,Центрифуговщик
47388,Центрифуговщик
47389,Центровщик стеклянных колб
47390,Цепеизготовитель
47391,Цоколевщик
47392,Чабан
47393,Чаевод
47394,Часовщик по ремонту механических часов
47395,Часовщик по ремонту электронных и кварцевых часов
47396,Чеканщик
47397,Чеканщик скульптурного производства
47398,Чеканщик художественных изделий
47399,Чернильщик
47400,Чернильщик ювелирных и художественных изделий
47401,Чистильщик
47402,Чистильщик абразивных изделий
47403,Чистильщик вентиляционных установок
47404,Чистильщик выпарных аппаратов
47405,"Чистильщик дымоходов, боровов и топок"
47406,"Чистильщик изделий, полуфабрикатов и материалов"
47407,Чистильщик канализационных тоннелей и каналов
47408,Чистильщик коконного сдира
47409,Чистильщик лица голья
47410,"Чистильщик металла, отливок, изделий и деталей"
47411,Чистильщик меховых шкурок бензином
47412,Чистильщик на очистке шламовых бассейнов и болтушек
47413,Чистильщик оборудования
47414,Чистильщик оборудования
47415,Чистильщик оборудования
47416,Чистильщик обуви
47417,Чистильщик оптики
47418,Чистильщик оснастки и приспособлений
47419,Чистильщик полимеризационных стаканов
47420,Чистильщик по очистке пылевых камер
47421,Чистильщик продукции
47422,"Чистильщик ткани, изделий"
47423,Чистильщик-точильщик чесальных аппаратов
47424,Чистильшик ферросплавов
47425,Чистильщик шпуль
47426,Чистильщик электроугольных изделий
47427,Чокеровщик
47428,Шаблонщик
47429,Шабровщик цветных металлов
47430,Швейцар
47431,Швея
47432,Швея (в сырейно-красильных и скорняжных цехах)
47433,Шевинговальщик
47434,Шелковод
47435,Шелкограф
47436,Шероховщик
47437,Шихтовар
47438,Шихтовщик
47439,Шихтовщик
47440,Шихтовщик
47441,Шихтовщик
47442,Шихтовщик
47443,Шихтовщик
47444,Шихтовщик в алмазном производстве
47445,Шихтовщик в производстве абразивов
47446,Шкипер
47447,Шлаковщик
47448,Шламовщик
47449,Шламовщик-бассейнщик
47450,Шламовщик электролитных ванн
47451,Шлифовщик
47452,Шлифовщик алмазов и сверхтвердых материалов
47453,Шлифовщик асбестоцементных и асбестосилитовых плит
47454,"Шлифовщик бумаги, картона и фибры"
47455,Шлифовщик водорастворимых кристаллов
47456,Шлифовщик горных пород
47457,Шлифовщик изделий из твердых сплавов и тугоплавких металлов
47458,"Шлифовщик изделий, полуфабрикатов и материалов"
47459,Шлифовщик изделий строительной керамики
47460,Шлифовщик изделий электронной техники
47461,Шлифовщик искусственной кожи
47462,Шлифовщик камней
47463,Шлифовщик литоофсетных форм
47464,Шлифовщик медицинских изделий
47465,Шлифовщик микалекса
47466,Шлифовщик оптических деталей
47467,Шлифовщик печатных валов
47468,Шлифовщик по дереву
47469,Шлифовщик подносов
47470,Шлифовщик-полировщик изделий из камня
47471,Шлифовщик-полировщик по прецизионной обработке полупроводниковых материалов
47472,Шлифовщик полотна
47473,Шлифовщик пьезокварцевых пластин и кристаллов
47474,Шлифовщик-резчик огнеупорных изделий
47475,Шлифовщик стекла
47476,Шлифовщик стеклоизделий
47477,Шлифовщик стержней
47478,Шлифовщик фарфоровых и фаянсовых изделий
47479,Шлифовщик электрокерамических изделий
47480,Шлифовщик электроугольных изделий
47481,Шлифовщик янтаря
47482,Шлиховщик
47483,Шлихтовар
47484,Шлюзовщик
47485,Шоопировщик элементов
47486,Шорник по изготовлению и отделке протезно-ортопедических изделий
47487,Шпаклевщик
47488,Шпредингист
47489,Шприцовщик
47490,Штабелевщик древесины
47491,Штабелевщик электродов
47492,Штабелировщик металла
47493,Штамповщик
47494,Штамповщик
47495,Штамповщик ватных фильтров
47496,Штамповщик жидкого металла
47497,Штамповщик изделий из слюды
47498,Штамповщик корректирующих светофильтров
47499,Штамповщик методом взрыва
47500,Штамповщик на падающих молотах
47501,Штамповщик ножек
47502,Штамповщик пробковых изделий
47503,Штамповщик резиновой обуви
47504,Штамповщик (текстильная галантерея)
47505,Штамповщик электроимпульсным методом
47506,Штапелировщик
47507,Штемпелевщик карандашей
47508,Штемпелевщик этикеток
47509,Штенгелевщик
47510,Штукатур
47511,Шуровщик топлива
47512,Экипировщик
47513,"Экранировщик жил, проводов и кабелей"
47514,Эксгаустировщик банок с консервами
47515,Экспедитор печати
47516,Экстрагировщик пектина
47517,Электрик судовой
47518,Электроверетенщик
47519,Электровибронаплавщик
47520,Электроворсовальщик
47521,Электрогазосварщик
47522,Электрогазосварщик-врезчик
47523,Электродчик
47524,Электродчик
47525,Электродчик безламельных аккумуляторов и элементов
47526,Электродчик ламельных аккумуляторов и элементов
47527,Электрозаточник
47528,Электрокопировщик
47529,Электролизерщик
47530,Электролизник водных растворов
47531,Электролизник по снятию олова с жести
47532,Электролизник расплавленных солей
47533,Электромеханик по испытанию и ремонту электрооборудования
47534,Электромеханик по лифтам
47535,Электромеханик по обслуживанию светотехнического оборудования систем обеспечения полетов
47536,Электромеханик по ремонту и обслуживанию медицинских оптических приборов
47537,Электромеханик по ремонту и обслуживанию медицинского оборудования
47538,Электромеханик по ремонту и обслуживанию медицинского рентгеновского оборудования
47539,Электромеханик по ремонту и обслуживанию наркозно-дыхательной аппаратуры
47540,Электромеханик по ремонту и обслуживанию счетно-вычислительных машин
47541,Электромеханик по ремонту и обслуживанию электронной медицинской аппаратуры
47542,Электромеханик по средствам автоматики и приборам технологического оборудования
47543,Электромеханик по торговому и холодильному оборудованию
47544,Электромеханик почтового оборудования
47545,Электромонтажник блоков электронно-механических часов
47546,Электромонтажник-наладчик
47547,Электромонтажник по аккумуляторным батареям
47548,Электромонтажник по вторичным цепям
47549,Электромонтажник по кабельным сетям
47550,Электромонтажник по освещению и осветительным сетям
47551,Электромонтажник по распределительным устройствами
47552,"Электромонтажник по сигнализации, централизации и блокировке на железнодорожном транспорте и наземных линиях метрополитена"
47553,Электромонтажник по силовым сетям и электрооборудованию
47554,Электромонтажник по электрическим машинам
47555,Электромонтажник судовой
47556,Электромонтажник-схемщик
47557,Электромонтер главного щита управления электростанции
47558,Электромонтер диспетчерского оборудования и телеавтоматики
47559,Электромонтер канализационных сооружений связи
47560,Электромонтер контактной сети
47561,Электромонтер линейных сооружений телефонной связи и радиофикации
47562,Электромонтер-линейщик по монтажу воздушных линий высокого напряжения и контактной сети
47563,Электромонтер оперативно-выездной бригады
47564,Электромонтер охранно-пожарной сигнализации
47565,Электромонтер по испытаниям и измерениям
47566,Электромонтер по надзору за трассами кабельных сетей
47567,Электромонтер по обслуживанию буровых
47568,Электромонтер по обслуживанию гидроагрегатов машинного зала
47569,Электромонтер по обслуживнию подстанции
47570,Электромонтер по обслуживанию преобразовательных устройств
47571,Электромонтер по обслуживанию электрооборудования электростанций
47572,Электромонтер по обслуживанию электроустановок
47573,Электромонтер по оперативным переключениям в распределительных сетях
47574,"Электромонтер по ремонту аппаратуры, релейной защиты и автоматики"
47575,Электромонтер по ремонту воздушных линий электропередачи
47576,Электромонтер по ремонту вторичной коммутации и связи
47577,Электромонтер по ремонту и монтажу кабельных линий
47578,Электромонтер по ремонту и обслуживанию электрооборудования
47579,Электромонтер по ремонту обмоток и изоляции электрооборудования
47580,Электромонтер по эксплуатации распределительных сетей
47581,Электромонтер по эксплуатации электросчетчиков
47582,Электромонтер по эскизированию трасс линий электропередачи
47583,Электромонтер приемопередающей станции спутниковой связи
47584,Электромонтер-релейщик
47585,Электромонтер по ремонту и обслуживанию аппаратуры и устройств связи
47586,Электромонтер станционного оборудования радиорелейных линий связи
47587,Электромонтер станционного оборудования радиофикации
47588,Электромонтер станционного оборудования телеграфной связи
47589,Электромонтер станционного оборудования телефонной связи
47590,Электромонтер станционного радиооборудования
47591,Электромонтер станционного телевизионного оборудования
47592,Электромонтер тяговой подстанции
47593,"Электромонтер по обслуживанию и ремонту устройств сигнализации, централизации и блокировки"
47594,Электрополировщик
47595,Электрорадиомонтажник судовой
47596,Электрорадионавигатор
47597,Электросварщик листов и лент
47598,Электросварщик на автоматических и полуавтоматических машинах
47599,Электросварщик ручной сварки
47600,Электросварщик труб на стане
47601,Электрослесарь-контактчик
47602,Электрослесарь-монтажник подземного горнопроходческого оборудования
47603,Электрослесарь на проходке
47604,Электрослесарь подземный
47605,Электрослесарь по обслуживанию автоматики и средств измерений электростанций
47606,Электрослесарь по ремонту и обслуживанию автоматики и средств измерений электростанций
47607,Электрослесарь по ремонту оборудования нефтебаз
47608,Электрослесарь по ремонту оборудования распределительных устройств
47609,Электрослесарь по ремонту электрических машин
47610,Электрослесарь по ремонту электрооборудования электростанций
47611,Электрослесарь (слесарь) дежурный и по ремонту оборудования
47612,Электрослесарь строительный
47613,Электросушильщик кабелей
47614,Электрофотограф
47615,Электрохимобработчик
47616,Электроэрозионист
47617,Эмалировщик
47618,Эмалировщик проволоки
47619,Эмалировщик резисторов
47620,Эмальер
47621,Эмульсировщик
47622,Эмульсировщик прецизионной фотолитографии
47623,Эмульсовар
47624,Эпилировщик меховых шкурок
47625,Эфиромасличник
47626,Ювелир (ювелир-модельер)
47627,Ювелир-браслетчик
47628,Ювелир-гравер
47629,Ювелир-закрепщик
47630,Ювелир-монтировщик
47631,Ювелир-филигранщик
47632,Ювелир-цепочник
47633,Юстировщик
47634,Юстировщик деталей и приборов
47635,Юстировщик оптических приборов
47636,Автоклавщик
47637,Анодчик
47638,Аппаратчик восстановления гексафторида
47639,Аппаратчик в производстве драгоценных металлов
47640,Аппаратчик в производстве металлических порошков
47641,Аппаратчик в производстве ультрадисперсных порошков (металлических)
47642,Аппаратчик газовых смесей
47643,Аппаратчик газоочистки
47644,Аппаратчик газо-разделительного производства
47645,Аппаратчик галоидирования
47646,Аппаратчик гидролиза
47647,Аппаратчик-гидрометаллург
47648,Аппаратчик деструкции фторопластов
47649,Аппаратчик изготовления микросфер
47650,Аппаратчик конденсационно-испарительной установки
47651,Аппаратчик коррозионных испытаний
47652,Аппаратчик металлопокрытий
47653,Аппаратчик-наладчик электролизно-обменной цепочки
47654,Аппаратчик нанесения металлического порошка
47655,Аппаратчик на приготовлении смесей и растворов
47656,Аппаратчик обработки силикагеля
47657,Аппаратчик ожижения водорода и гелия
47658,Аппаратчик опытных процессов
47659,Аппаратчик пассивации газоразделительного оборудования
47660,Аппаратчик переработки водородосодержащих соединений лития
47661,Аппаратчик по изготовлению источников ионизирующего излучения
47662,Аппаратчик по изготовлению керамических изделий
47663,Аппаратчик по изготовлению пластических составов
47664,Аппаратчик по изготовлению термитных изделий из ксенона
47665,"Аппаратчик покрытия изделий из спецматериалов, источников"
47666,Аппаратчик получения гексафторида урана
47667,Аппаратчик получения гидроокиси лития
47668,Аппаратчик получения карбонатов лития
47669,Аппаратчик получения трифторида хлора
47670,Аппаратчик получения фреонов
47671,Аппаратчик получения фтористого аммония
47672,Аппаратчик получения фтористого водорода
47673,Аппаратчик получения фтористого кальция
47674,Аппаратчик получения фтористых соединений редких и редкоземельных элементов
47675,Аппаратчик получения фторсодержащих соединений
47676,Аппаратчик получения химически чистой плавиковой кислоты
47677,Аппаратчик получения хлорида лития
47678,Аппаратчик по напылению селеном
47679,"Аппаратчик по переработке, разделению и очистке химических соединений металлов"
47680,Аппаратчик по подготовке продукта
47681,Аппаратчик по разделению благородных и редкоземельных элементов
47682,Аппаратчик приготовления газовых смесей
47683,Аппаратчик приготовления пресс-порошков
47684,Аппаратчик приготовления смазок
47685,Аппаратчик приготовления суспензии
47686,Аппаратчик производства граната
47687,Аппаратчик производства изотопов
47688,"Аппаратчик производства полония, препаратов и источников на его основе"
47689,Аппаратчик производства препаратов ионизирующего излучения
47690,Аппаратчик производства ТИ
47691,Аппаратчик прокалки и восстановления
47692,Аппаратчик разгонки
47693,Аппаратчик рафинирования металлов
47694,Аппаратчик ректификации органических соединений
47695,Аппаратчик синтеза меченых соединений
47696,Аппаратчик сульфоаммонизации
47697,Аппаратчик сушки и помола
47698,Аппаратчик сушки и прокалки
47699,Аппаратчик установки разделения стабильных изотопов
47700,Аппаратчик фторирования
47701,Аппаратчик-щелочник
47702,Аппаратчик электродиализа
47703,Аппаратчик электролизно-обменной цепочки
47704,Брикетировщик стружки из радиоактивных материалов
47705,Вакуумщик по испытанию оборудования и изделий на герметичность
47706,Вакуумщик-испытатель
47707,Вальцовщик изделий из ВМ
47708,Вальцовщик холодного металла
47709,Вжигальщик
47710,Волочильщик цветных металлов
47711,Гидрировщик в производстве лития
47712,Гидрорезчик специзделий
47713,Гофрировщик
47714,Дозировщик реагентов
47715,Дробильщик
47716,Дробильщик-размольщик в производстве ферритовых изделий
47717,Заготовщик пластмасс
47718,Загрузчик-выгрузчик электролизных ванн
47719,Заливщик
47720,Засыпщик
47721,Изготовитель источников щелочных металлов
47722,Изготовитель медицинских изделий из фторопласта
47723,Изготовитель фильтров и прокладок
47724,Испытатель-взрывник
47725,Испытатель детонаторных устройств
47726,Испытатель изделий
47727,Испытатель на критическом стенде
47728,Испытатель пожарных лестниц и ограждений крыш
47729,Испытатель специзделий
47730,Кинофотооператор
47731,Кладовщик инструментальной кладовой
47732,Кладовщик склада спецпродукции
47733,Комплектовщик готовой продукции и отходов
47734,Комплектовщик специзделий
47735,"Комплектовщик сырья, материалов и готовой продукции"
47736,Контролер внутреннего полигона предприятия
47737,Контролер в производстве лития
47738,Контролер в производстве металлов
47739,Контролер детонаторных устройств
47740,Контролер изделий на автоматизированных измерительных средствах (системах) контроля
47741,Контролер основного производства
47742,Контролер по драгоценной продукции
47743,Контролер прессовых и слесарно-сборочных работ
47744,Контролер прессовых работ
47745,Контролер-приемщик сборок технологических каналов
47746,Контролер продукции обогащения
47747,Контролер продукции цветной металлургии
47748,Контролер производства изотопов
47749,Контролер производства керамических изделий
47750,Контролер производства ТВЭЛ
47751,Контролер-расчетчик
47752,Контролер производства ферритовых изделий
47753,"Контролер сборки, разборки специзделий"
47754,"Контролер сборки, разборки ядерных боеприпасов"
47755,Контролер сборочно-снаряжательных работ
47756,"Контролер слесарно-сборочных, разборочных работ"
47757,Контролер спецпроизводства
47758,Контролер технического надзора по инструменту и технологической оснастке
47759,Контролер-учетчик
47760,"Контролер хранения, транспортирования ядерных боеприпасов и ядерноделящихся материалов"
47761,Контролер электровакуумного производства
47762,Концентраторщик
47763,"Крановщик-сборщик, разборщик специзделий"
47764,Лаборант аэрозольной лаборатории
47765,Лаборант взрывных испытаний
47766,Лаборант входного контроля
47767,Лаборант газового анализа и тонких пленок
47768,Лаборант-геофизик
47769,Лаборант-геохимик
47770,Лаборант-голографист
47771,Лаборант диффузионной сварки
47772,Лаборант испытаний электротехнических материалов
47773,Лаборант-испытатель спецаппаратуры
47774,Лаборант-испытатель электровакуумных материалов и спаев
47775,Лаборант-испытатель электровакуумных специзделий
47776,Лаборант-коррозионист
47777,Лаборант лаборатории спецпродуктов
47778,Лаборант лаборатории чувствительных элементов
47779,Лаборант масс-спектрометрист
47780,Лаборант-металлофизик
47781,Лаборант механических и климатических испытаний
47782,Лаборант неразрушающих методов контроля
47783,Лаборант обработки фильмовой информации физического эксперимента
47784,Лаборант определения плотности
47785,Лаборант органических материалов
47786,Лаборант-пирометаллург
47787,Лаборант по вибрационным испытаниям
47788,Лаборант по газодинамическим испытаниям
47789,Лаборант по измерениям физических производственных факторов
47790,Лаборант по инерционным испытаниям
47791,Лаборант по испытанию сверхпроводящих материалов
47792,Лаборант по испытаниям газовых систем специзделий
47793,Лаборант по климатическим испытаниям
47794,Лаборант по механической обработке металлов
47795,Лаборант по обработке металлов давлением
47796,Лаборант по обработке экспериментальных и расчетных данных
47797,Лаборант по определению электрических характеристик
47798,Лаборант по тепловым испытаниям
47799,Лаборант порошковой металлургии
47800,Лаборант-препаратор
47801,Лаборант приготовления электродов
47802,Лаборант-приемщик проб
47803,Лаборант радиоактивационных методов
47804,Лаборант-радиофизик
47805,Лаборант-радиохимик
47806,Лаборант-радиоэлектроник
47807,Лаборант-расчетчик
47808,Лаборант-расчетчик характеристик надежности
47809,Лаборант-рентгеногаммаграфист
47810,Лаборант-рентгенолог газодинамической лаборатории
47811,Лаборант специальной лаборатории стабильных изотопов
